lon,lat,q,dist_pb_km,dist_gem_km,dist_min_km
-118.58,39.3517,4313.7,481.61333976711603,4.93800811261479,4.93800811261479
-118.58,39.3433,4773.9,480.71698505802885,5.6309492112947135,5.6309492112947135
-118.58,39.3133,3305.4,477.5165972654944,8.105059304852611,8.105059304852611
-110.83,44.4833,4184.0,1633.1248656842524,42.12419962108027,42.12419962108027
-110.72,44.9667,4184.0,1679.4115641538435,42.08953780931029,42.08953780931029
-110.43,44.6333,4184.0,1679.3678299771782,16.729268387685345,16.729268387685345
-110.7,44.7167,4184.0,1664.214095064342,44.94398089775291,44.94398089775291
-110.82,44.5667,4184.0,1642.0526424351185,44.01911768687035,44.01911768687035
-110.78,44.55,4184.0,1644.3933862092892,43.38829577933238,43.38829577933238
-110.82,44.5167,2075.0,1637.572035975932,44.5255142899394,44.5255142899394
-110.82,44.4167,3527.0,1626.6690468567724,36.02126867757378,36.02126867757378
-110.85,44.4833,2427.0,1631.5359400160478,43.952796545463016,43.952796545463016
-110.37,44.5117,4184.0,1664.8781883537667,2.5632444105201326,2.5632444105201326
-110.31,44.55,15600.0,1673.117128686626,9.24782847133379,9.24782847133379
-120.348,42.2167,3309.0,533.633086368913,1.4301013994257108,1.4301013994257108
-113.57,38.565,2351.0,713.4522212554472,127.46633109146873,127.46633109146873
-127.785,47.7142,2350.0,128.3688471666277,151.4055134605866,128.3688471666277
-127.785,47.715,3082.0,128.36673150268194,151.3216539123681,128.36673150268194
-127.786,47.7132,2662.0,128.2603817007297,151.59649288711765,128.2603817007297
-127.786,47.7132,4037.0,128.2603817007297,151.59649288711765,128.2603817007297
-127.785,47.715,3144.0,128.36673150268194,151.3216539123681,128.36673150268194
-127.7847,47.7163,2022.0,128.39697717795386,151.15966044562683,128.39697717795386
130.248,30.785,3140.0,158.99376087452993,62.41365265862158,62.41365265862158
130.268,30.7767,2010.0,161.0806571747219,62.31242634274978,62.31242634274978
137.56167,36.2575,2005.0,1274.2367666284736,32.069518764479646,32.069518764479646
137.56167,36.25778,2340.0,1274.2375087840305,32.03710462374108,32.03710462374108
137.56167,36.2575,2005.0,1274.2367666284736,32.069518764479646,32.069518764479646
-118.8083,37.6667,2510.0,297.03562299852047,5.87100986563995,5.87100986563995
14.7235,72.0063,2959.0,886.9189507548022,887.056294912358,886.9189507548022
14.7252,72.0056,2624.0,887.2265022870234,887.3638575110714,887.2265022870234
14.7287,72.0042,2550.0,887.8500845782161,887.987460761628,887.8500845782161
14.7304,72.0034,2050.0,888.1809733168263,888.3183648930334,888.1809733168263
14.7199,72.0042,2077.0,887.1039578216256,887.2414347826445,887.1039578216256
14.7287,72.0043,2225.0,887.8267467535958,887.9641185794501,887.8267467535958
14.7287,72.0033,2354.0,888.0601575444514,888.1975729286155,888.0601575444514
14.7287,72.0024,2069.0,888.2702890504838,888.4077436043366,888.2702890504838
14.7287,72.0015,2158.0,888.4804790386504,888.617972731152,888.4804790386504
14.7205,72.0057,2215.0,886.8045499086146,886.9419546199053,886.8045499086146
14.7204,72.0033,3212.0,887.3565787883923,887.4940892042752,887.3565787883923
14.7203,72.0021,3102.0,887.6285175067643,887.7660812641919,887.6285175067643
14.7308,72.0028,2002.0,888.354944555321,888.4923576764616,888.354944555321
140.6435,28.5718,27520.0,238.62969307112132,238.62043960969243,238.62043960969243
140.644,28.572,7482.0,238.56891903143244,238.55966744936998,238.55966744936998
140.6436,28.5711,23048.0,238.6465822471047,238.63730479409736,238.63730479409736
140.6436,28.5711,11610.0,238.6465822471047,238.63730479409736,238.63730479409736
140.6436,28.5711,22360.0,238.6465822471047,238.63730479409736,238.63730479409736
140.6435,28.571,2408.0,238.6610919504753,238.65181214587395,238.65181214587395
