lon,lat,q
-76.3124,-44.6179,438.8
90.625,28.85833333,242.0
90.625,28.85833333,242.0
90.625,28.85833333,242.0
90.625,28.85833333,242.0
90.625,28.85833333,242.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
7.746944444,48.48138889,177.0
-100.66489,19.79216,261.3
-100.68695,19.80533,182.3
-100.68695,19.80533,182.3
-100.68695,19.80533,182.3
-100.6614153,19.82525596,242.0
-100.6801031,19.78493176,532.0
-100.67021,19.77975,248.1
-100.66752,19.82438,289.4
-100.66752,19.82438,289.4
-100.67644,19.82662,287.4
-100.66094,19.78968,467.6
-100.66094,19.78968,467.6
-100.67494,19.79773,265.1
-100.66305,19.79787,318.9
-100.66305,19.79787,318.9
-100.65038,19.79787,356.5
-100.65038,19.79787,356.5
-100.6711818,19.82013018,212.0
-100.6616954,19.7820946,204.0
-100.6616954,19.7820946,204.0
-100.6788635,19.82996643,176.0
-100.65931,19.82277,347.0
-100.66438,19.78621,194.5
-100.66403,19.82548,174.3
-100.66252,19.83178,297.1
-100.68695,19.81525,395.0
-100.658,19.78985,385.4
-100.672,19.81009,211.7
-100.67038,19.82422,293.3
-100.6865837,19.7717391,205.0
-100.6750263,19.830643,214.0
-100.72993,19.82779,177.3
-100.71824,19.80483,199.2
100.517,51.0,500.0
36.0,-0.283333333,175.7
10.1667,36.4167,200.0
-8.86175,34.818833,170.9
41.92,15.3142,193.0
40.08333,42.86667,208.0
12.9799467,47.55692023,176.7
12.9799467,47.55692023,176.7
10.79444,47.46667,171.8
10.79444,47.46667,171.8
13.79594439,47.86243442,205.1
13.79594439,47.86243442,205.1
-71.6167,-38.6167,256.0
-71.7317,-38.0483,215.0
-71.7,-38.5817,246.0
-71.7317,-38.2317,204.0
-83.6633,1.17333,180.0
141.0833333,42.9,209.5
141.0833333,42.9,209.5
-118.641,43.4317,188.0
-118.6417,43.4317,188.0
-117.2217,43.9867,182.0
-107.0633,20.965,170.0
137.56167,36.2575,2005.0
137.56167,36.25778,2340.0
137.56778,36.26222,1860.0
137.56167,36.2575,2005.0
-118.8083,37.6667,2510.0
100.5167,51.0,500.0
136.65,36.2,189.2524
136.9333333,37.08333333,186.3215
136.6333333,36.16666667,198.0451
136.6666667,36.31666667,210.6061
-61.9733,16.47,206.0
25.625,35.9133,169.0
-118.755,37.655,2175.0
-118.8183,37.6783,2928.0
-118.8767,37.6767,711.0
-119.0233,41.0517,422.0
-115.286,34.365,229.0
-121.4983,40.355,230.0
-119.0167,40.7533,188.0
-119.3583,40.68,370.0
-119.3867,40.6467,560.0
-119.3833,40.6567,220.0
-119.3367,40.7817,500.0
-119.3667,40.65,334.0
-119.3667,40.655,1842.0
-119.3717,40.6633,9999.0
-115.2867,34.365,229.0
127.25,-2.433,227.0
170.25,-14.833,209.0
121.4133333,24.48166667,497.7154
-117.7,32.9333,206.0
-117.7,32.9333,206.0
-117.7,32.9333,206.0
137.545,36.21666667,507.5
137.545,36.21666667,507.5
137.3916667,36.21666667,413.6666667
137.3916667,36.21666667,413.6666667
137.3916667,36.21666667,413.6666667
-71.0692,-37.8583,372.02
-71.0889,-37.8346,288.42
-71.1036,-37.8242,426.36
-119.34,40.7867,900.0
-119.333,40.85,250.0
-119.016,40.7533,188.0
-117.768,36.8067,782.0
-119.358,40.68,370.0
-119.34,40.8817,328.0
-119.333,40.8717,500.0
-119.386,40.6467,560.0
-119.37,40.6467,320.0
-119.383,40.6567,220.0
-119.385,40.6517,424.0
-119.336,40.7817,500.0
-119.366,40.65,334.0
-119.365,40.6683,1272.0
-119.366,40.655,1842.0
-119.371,40.6633,9999.0
-119.0,41.1317,516.0
-119.023,41.0517,422.0
-119.023,41.0517,317.0
-119.023,41.0517,330.0
-119.023,41.0517,249.0
-121.498,40.355,230.0
-113.3833,42.1017,334.0
-121.343,41.7033,302.0
-121.06,41.1483,184.0
-107.3833,31.7667,169.0
-113.2433,43.6083,1920.0
140.8395,40.7052,183.0
140.6395,40.6666,197.0
140.8181,40.6471,334.0
140.707,40.6355,193.0
140.8129,40.0002,290.0
140.8751,39.9808,571.0
140.7646,39.9789,190.0
140.7057,39.9377,243.0
140.9198,39.9186,252.0
140.9521,39.8847,228.0
140.7604,39.8556,214.0
140.9109,39.8245,410.0
140.7749,39.8047,263.0
140.7654,39.757,202.0
141.0907,39.4438,204.0
140.5822,39.0085,213.0
140.6588,38.979,347.0
140.7096,38.974,199.0
140.5618,38.9448,266.0
140.6946,38.7857,366.0
139.5955,38.6154,188.0
140.1716,38.5974,176.0
140.2128,37.6683,268.0
140.2455,37.6291,275.0
139.6939,37.4189,239.0
140.4072,39.9819,181.0
140.4072,39.9819,181.0
139.8821,37.7317,207.0
139.8821,37.7317,207.0
140.3185,39.0718,175.0
140.3185,39.0718,175.0
141.0001,39.4559,190.0
141.0001,39.4559,190.0
140.8638,39.0092,175.0
140.8638,39.0092,175.0
139.5199,37.1723,176.0
139.5199,37.1723,176.0
140.4075,39.6884,180.0
140.4075,39.6884,180.0
140.5544,38.7132,177.0
140.5544,38.7132,177.0
139.715,37.7565,313.0
139.715,37.7565,313.0
140.6513,38.8587,253.0
140.6513,38.8587,253.0
140.2726,40.5488,191.0
140.2726,40.5488,191.0
140.4952,38.9801,184.0
140.4952,38.9801,184.0
140.8567,41.4049,203.0
140.8567,41.4049,203.0
139.3147,37.3421,180.0
139.3147,37.3421,180.0
140.3805,38.3841,242.0
140.3805,38.3841,242.0
8.29722,47.71806,192.0
8.29722,47.71806,192.0
8.29722,47.71806,192.0
7.71806,47.51111,201.0
7.71806,47.51111,201.0
7.71806,47.51111,201.0
8.16944,47.45972,184.0
8.20139,47.45972,190.0
8.20139,47.45972,190.0
8.20139,47.45972,190.0
8.22778,47.46472,179.0
8.22778,47.46472,179.0
10.79444,47.46667,171.8
-114.6833,39.0833,222.0
36.0,-0.283333333,175.7
36.0,-0.283333333,175.7
-110.39,44.5383,577.0
-110.383,44.54,397.0
-110.311,44.55,4183.0
-110.311,44.5433,1652.0
-110.321,44.5,698.0
-110.341,44.4817,518.0
-110.39,44.5383,600.0
-110.438,44.4583,661.0
-110.4383,44.4583,645.0
-110.535,44.4317,1375.0
-110.5417,44.4117,1580.0
-110.3267,44.38,250.0
-110.3333,44.3317,185.0
-110.3317,44.465,380.0
-110.365,44.5117,500.0
-110.5067,44.4417,825.0
-110.3833,44.54,420.0
-110.4667,44.4533,680.0
-110.4,44.4333,190.0
-110.3833,44.4667,665.0
-110.3117,44.55,15300.0
-110.3117,44.5433,1620.0
-110.3217,44.5,645.0
-110.3417,44.4817,480.0
140.72,39.86,209.0
140.733,39.8617,229.0
140.755,39.8567,180.0
140.723,39.8883,176.0
140.517,42.95,220.0
140.5167,42.95,220.0
140.633,42.8333,275.0
140.6333,42.8333,275.0
144.917,43.75,226.0
144.9167,43.75,226.0
144.467,43.6083,178.0
144.4667,43.6083,178.0
142.9,43.7833,226.0
142.9,43.7833,226.0
140.825,42.025,174.0
141.15,41.8,245.0
141.15,41.8,245.0
140.875,42.55,170.0
144.45,43.5,301.0
144.45,43.5,301.0
140.0,42.15,294.0
140.0,42.15,294.0
135.2333333,34.78333333,1266.5
135.2333333,34.78333333,1266.5
-113.383,42.1017,334.0
-113.361,42.0917,334.0
-113.393,42.0967,334.0
131.5,-1.14,229.2832
133.23,-1.83,169.452
148.3,-5.55,472.792
134.0,-1.11,472.792
129.85,-4.35,472.792
145.82,-4.6,472.792
146.15,-4.2,472.792
148.0,-5.5,472.792
-100.66489,19.79216,261.3
-100.68695,19.80533,182.3
-100.67013,19.79218,479.8
-100.67021,19.77975,248.1
-100.65425,19.78473,401.0
-100.66752,19.82438,289.4
-100.67644,19.82662,287.4
-100.66094,19.78968,467.6
-100.67494,19.79773,265.1
-100.66305,19.79787,318.9
-100.65038,19.79787,356.5
-100.64631,19.78205,414.4
-100.65916,19.78459,547.2
-100.65424,19.79059,412.1
-100.67064,19.78603,452.0
-100.65931,19.82277,347.0
-100.66807,19.78246,482.4
-100.66438,19.78621,194.5
-100.66403,19.82548,174.3
-100.65831,19.81669,235.9
-100.66252,19.83178,297.1
-100.66228,19.82938,375.8
-100.68695,19.81525,395.0
-100.658,19.78985,385.4
-100.672,19.81009,211.7
-100.67038,19.82422,293.3
-100.72993,19.82779,177.3
-100.71824,19.80483,199.2
-99.68648,20.57404,351.0
-99.6957,20.56765,392.0
-110.46167,24.34386,482.0
-110.46167,24.34386,482.0
-110.46167,24.34386,482.0
-110.4796,24.34622,278.0
-110.4796,24.34622,278.0
-110.4796,24.34622,278.0
-110.51647,24.35169,353.0
-110.51647,24.35169,353.0
-110.51647,24.35169,353.0
-110.53493,24.35475,311.0
-110.53493,24.35475,311.0
-110.53493,24.35475,311.0
-110.55247,24.35798,359.0
-110.55247,24.35798,359.0
-110.55247,24.35798,359.0
-109.9791,22.8813,613.0
15.6,45.9,196.0
-107.6667,32.3667,405.0
-107.6,33.5667,197.0
-107.0167,35.2167,169.0
-104.7167,37.2167,196.0
-106.666,35.8833,251.0
-106.666,35.8833,280.0
-106.666,35.9333,213.0
-106.633,35.9667,414.0
-106.6667,35.9333,292.0
-106.6333,35.9667,414.0
-106.7167,35.8833,200.0
-107.383,31.7667,169.0
-105.6183,31.355,199.0
-113.243,43.6083,1920.0
-121.7617,42.2333,715.0
-117.9067,40.4017,207.0
-121.6183,42.1733,301.0
-117.575,35.3867,277.0
-114.683,39.0833,222.0
-105.618,31.355,199.0
-106.1,31.9917,387.0
-118.2,38.4833,301.0
-119.65,39.3,292.0
-121.7083,45.3283,371.0
-113.3617,42.0933,251.0
-113.3933,42.0967,292.0
-110.8333,44.4833,4183.0
-110.7167,44.9667,4183.0
-110.4333,44.6333,4183.0
-110.8167,44.5667,4183.0
-110.7833,44.55,4183.0
-110.8333,44.5667,4183.0
-110.8167,44.5167,4183.0
-110.8167,44.4167,1882.0
-117.3217,40.3633,309.0
137.1333,-32.7167,251.0
-117.905112,40.402601,284.75711892797324
-117.905112,40.402601,207.28643216080403
-117.53,35.3983,343.0
-118.6,41.89,189.0
-119.05,40.845,209.0
-119.35,40.6533,650.0
-134.8,57.0917,171.0
-121.3433,41.7033,302.0
-113.3617,42.0917,334.0
-113.3933,42.0967,334.0
-106.6267,35.8433,525.0
-86.0083,3.04,200.0
-85.9917,2.87333,202.0
-85.71,2.775,184.0
-86.02,-0.183333,295.0
-86.05,3.0,181.0
99.23308,18.77873,243.02
99.2209,18.80953,469.28
99.22929,18.79619,456.71
99.22162,18.81092,469.28
99.22166,18.80845,779.34
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
11.6333,42.8667,660.8481667
90.645,30.25333333,338.0
92.05,31.49833333,319.0
90.31666667,29.82833333,364.0
90.69483633,29.12168908,196.789
90.70120963,29.12877053,224.8419
90.625,28.85833333,242.0
90.625,28.85833333,242.0
90.625,28.85833333,242.0
90.625,28.85833333,242.0
91.8833,31.3833,319.0
90.3167,29.8333,194.0
90.3167,29.8333,347.0
90.3167,29.8333,271.0
50.4333,39.3333,193.0
-116.2083,43.67,225.0
-116.1833,43.6183,255.0
-116.1817,43.6167,412.0
-116.126,43.5833,388.0
-116.16,43.5983,243.0
-121.708,45.3283,371.0
151.25,-4.425,218.0
151.15,-4.416666667,234.0
150.9216667,-4.453333333,197.0
150.66,-4.533333333,214.0
150.3033333,-4.591666667,188.0
149.9,-4.266666667,242.0
22.2017,39.3483,207.0
137.465,35.83,219.0
101.01917,0.33611,209.8
125.05,1.58333,223.4
100.64278,0.78722,197.3
100.10694,1.17389,173.9
124.86667,1.3,353.8
100.78028,0.73778,219.0
133.22972,-1.8625,169.3
131.15639,-1.41611,178.1
100.87611,0.64611,186.0
100.38361,1.06222,171.8
99.25,18.81666667,240.0
99.25,18.8,210.0
99.25,18.8,210.0
99.23333333,18.81666667,196.0
99.235,18.785,320.0
141.0833333,42.9,209.5
24.9667,41.4,186.0
145.817,44.0,790.0
145.8,44.0,760.0
-109.4833,22.55,257.0
-85.8767,3.52833,173.0
-85.8767,3.52833,173.0
-85.8767,3.52833,173.0
-84.09,4.27,185.065
36.0,-0.283333333,175.7
36.0,-0.283333333,175.7
-110.833,44.4833,4183.0
-110.816,44.5167,4183.0
-122.0852,48.9534,247.0
-122.0873,48.957,477.0
-122.073,48.9567,272.0
-122.083,48.9267,180.0
-122.0861,48.9289,197.0
-122.1003,48.9315,184.0
-122.1131,48.9276,226.0
-122.1116,48.9297,485.0
-122.11,48.9283,887.0
-122.109,48.9274,1883.0
-122.1083,48.9276,5146.0
-122.106,48.9267,1117.0
-122.1054,48.9268,502.0
-122.1052,48.9283,364.0
-122.1064,48.9283,431.0
-122.1087,48.9282,1092.0
111.117,35.5333,222.0
137.1667,38.6667,223.0
13.0,36.61666667,170.0
13.0,36.61666667,170.0
13.0,36.61666667,170.0
70.1,40.55,207.0
