lon,lat,q,log_q,dist_gem_km,dist_pb_km,dist_min_km
114.24466,-8.0607,10880.0,4.036628895362161,333.5520805690325,332.16950763446437,332.16950763446437
-111.389,27.4091,10835.0,4.034828915655837,4.9244574839792685,4.922688752161275,4.922688752161275
-128.7091,48.4589,10680.0,4.0285712526925375,34.23599069484981,34.28026292053972,34.23599069484981
-128.7092,48.4557,10570.0,4.024074987307427,33.87513439115785,33.9188171229493,33.87513439115785
-128.6816,48.4308,10530.0,4.0224283711854865,33.879178543907415,33.9146062876277,33.879178543907415
-44.8083,26.1467,10490.0,4.020775488193558,5.81860959181419,5.837162270211663,5.81860959181419
-128.7096,48.4867,10450.0,4.019116290447073,37.322151549419715,37.363005113305526,37.322151549419715
-44.8301,28.1372,10390.0,4.016615547557177,85.7648853096473,85.77281465103475,85.7648853096473
-128.7084,48.458,10360.0,4.015359755409214,34.19509846733844,34.2391280858126,34.19509846733844
140.6428,28.5712,10320.0,4.013679697291193,238.71806961879534,238.72733624858114,238.71806961879534
-108.8627736,23.95484788,10319.0,4.013637612453532,6.914899596365826,6.944661449313862,6.914899596365826
-128.7098,48.4568,10310.0,4.013258665283517,33.94530844155789,33.98926477226561,33.94530844155789
-128.7095,48.4576,10290.0,4.012415374762433,34.05868015166722,34.10275404883619,34.05868015166722
-128.7083,48.4582,10260.0,4.011147360775797,34.22555052371848,34.26960662140465,34.22555052371848
-114.08051,31.06036,10241.0,4.010342366139568,107.2069664235545,31.20452115162832,31.20452115162832
-114.08051,31.06036,10241.0,4.010342366139568,107.2069664235545,31.20452115162832,31.20452115162832
-114.08051,31.06036,10241.0,4.010342366139568,107.2069664235545,31.20452115162832,31.20452115162832
-119.01,39.7983,10234.4,4.010062386878617,25.429300893575537,493.68924804991485,25.429300893575537
-128.7096,48.4569,10230.0,4.00987563371216,33.97312422627496,34.017077658574394,33.97312422627496
-129.095,47.9552,10083.0,4.00358976718914,3.557240376356577,3.5675348000106086,3.557240376356577
-129.094,47.9557,10061.0,4.0026411490000395,3.6357209967025956,3.64595796283275,3.6357209967025956
-119.3717,40.6633,9999.0,3.9999565683801923,1.5916344613532762,528.7556422664419,1.5916344613532762
-119.371,40.6633,9999.0,3.9999565683801923,1.66944946926522,528.8249609814774,1.66944946926522
